id,name,first_air_date,popularity,vote_average,vote_count,status,in_production,num_seasons,num_episodes,genres,type,original_language,origin_country,avg_episode_runtime,show_age_days,days_since_last_episode,keywords,last_air_date,us_content_rating,imdb_id,created_by,homepage
256220,The Boyfriend,2024-07-09,13.3534,8.4,15,Returning Series,True,2,25,Reality,Reality,ja,JP,,561.0,1.0,"coffee shop, romance, boyfriend, dating show, single man",2026-01-20,TV-14,tt32551794,,https://www.netflix.com/title/81685212
61751,All Hail King Julien,2014-12-19,13.2619,6.8,98,Ended,False,5,65,"Family, Animation, Comedy, Kids",Scripted,en,US,23.0,4051.0,2973.0,madagascar,2017-12-01,TV-Y7,tt3807022,"Eric Darnell, Tom McGrath",https://www.netflix.com/title/80018987
68854,From Me to You: Kimi ni Todoke,2009-10-07,13.2221,8.358,337,Ended,False,3,42,"Animation, Drama",Scripted,ja,JP,,5950.0,538.0,"friendship, high school, romance, slice of life, coming of age",2024-08-01,TV-14,tt1745240,,https://kimitodo.com/
126280,Sex/Life,2021-06-25,13.1783,7.054,1364,Canceled,False,2,14,Drama,Scripted,en,US,,1671.0,1056.0,"love triangle, sexual obsession, based on novel or book, husband wife relationship, infidelity",2023-03-02,TV-MA,tt10839422,Stacy Rukeyser,https://www.netflix.com/title/80991848
223300,The Abandons,2025-12-04,13.1062,5.7,79,Canceled,False,1,7,"Drama, Western",Scripted,en,US,,48.0,48.0,"oregon, usa, western, 1850s, cliché",2025-12-04,TV-MA,tt16280546,Kurt Sutter,https://www.netflix.com/title/81485923
124834,Heartstopper,2022-04-22,13.0532,8.6,1631,Canceled,False,3,24,Drama,Scripted,en,GB,30.0,1370.0,475.0,"coming out, friendship, high school, love, growing up",2024-10-03,TV-14,tt10638036,Alice Oseman,https://www.netflix.com/title/81059939
67683,Travelers,2016-10-17,12.9372,7.552,821,Canceled,False,3,34,"Drama, Sci-Fi & Fantasy",Scripted,en,CA,45.0,3383.0,2595.0,"time travel, north america, commanding",2018-12-14,TV-MA,tt5651844,Brad Wright,https://www.netflix.com/title/80105699
100883,Never Have I Ever,2020-04-27,12.9139,8.074,1846,Ended,False,4,40,"Comedy, Drama",Scripted,en,US,,2095.0,958.0,"friendship, high school, romance, coming of age, teen comedy",2023-06-08,TV-14,tt10062292,"Mindy Kaling, Lang Fisher",https://www.netflix.com/title/80179190
290231,Love from 9 to 5,2026-01-01,12.8007,5.9,7,Returning Series,True,1,8,Comedy,Scripted,en,MX,,20.0,20.0,"romance, office romance",2026-01-01,,tt36742717,,https://www.netflix.com/title/81771569
129959,Kung Fu Panda: The Dragon Knight,2022-07-14,12.7856,7.533,245,Ended,False,3,42,"Animation, Action & Adventure, Comedy, Kids",Scripted,en,US,24.0,1287.0,867.0,"brown bear, panda, knight, goose, warriors",2023-09-07,TV-Y7,tt18783984,"Mitch Watson, Peter Hastings",https://www.netflix.com/title/81227574
277752,City of Shadows,2025-12-12,12.7648,6.62,46,Ended,False,1,6,"Crime, Mystery",Scripted,es,ES,,40.0,40.0,"based on novel or book, thriller",2025-12-12,TV-MA,tt34719392,,https://www.netflix.com/title/81709438
199001,My Life with the Walter Boys,2023-12-07,12.5596,7.762,332,Returning Series,True,2,20,Drama,Scripted,en,US,,776.0,146.0,"romance, based on young adult novel, admiring",2025-08-28,TV-14,tt8323628,Melanie Halsall,https://www.netflix.com/title/81426967
203857,The Diplomat,2023-04-20,12.3233,7.589,393,Returning Series,True,3,22,"Drama, War & Politics",Scripted,en,US,,1007.0,97.0,"london, england, ambassador, diplomat, marriage, politics",2025-10-16,TV-MA,tt17491088,Debora Cahn,https://www.netflix.com/title/81288983
108545,3 Body Problem,2024-03-21,12.1551,7.451,1357,Returning Series,True,1,8,"Sci-Fi & Fantasy, Mystery, Drama",Scripted,en,US,,671.0,671.0,"china, based on novel or book, scientist, alien invasion, alien contact",2024-03-21,TV-MA,tt13016388,"Alexander Woo, D. B. Weiss, David Benioff",https://www.netflix.com/title/81024821
79242,Chilling Adventures of Sabrina,2018-10-26,12.0549,8.181,3702,Ended,False,2,36,"Mystery, Sci-Fi & Fantasy, Drama",Scripted,en,US,,2644.0,1847.0,"witch, black magic, high school, based on comic, female protagonist",2020-12-31,TV-14,tt7569592,Roberto Aguirre-Sacasa,https://www.netflix.com/title/80223989
237512,Jurassic World: Chaos Theory,2024-05-24,12.0123,8.296,184,Ended,False,4,39,"Animation, Action & Adventure, Sci-Fi & Fantasy, Kids, Family",Scripted,en,US,24.0,607.0,62.0,"based on novel or book, chaos theory, sequel, dinosaur, allosaurus",2025-11-20,TV-Y7,tt29899148,"Zack Stentz, Scott Kreamer",https://www.netflix.com/title/81557031
73021,Disenchantment,2018-08-17,11.7129,7.4,1254,Ended,False,3,50,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy",Scripted,en,US,,2714.0,873.0,"elves, fairy tale, kingdom, princess, female protagonist",2023-09-01,TV-MA,tt5363918,Matt Groening,https://www.netflix.com/title/80095697
81046,The Dragon Prince,2018-09-14,11.6044,8.216,679,Ended,False,7,63,"Animation, Action & Adventure, Sci-Fi & Fantasy",Scripted,en,US,26.0,2686.0,398.0,"elves, assassin, magic, prince, kingdom",2024-12-19,TV-PG,tt8688814,"Justin Richmond, Aaron Ehasz",https://www.netflix.com/title/80212245
68421,Altered Carbon,2018-02-02,11.5073,7.65,2165,Canceled,False,2,18,"Sci-Fi & Fantasy, Drama",Scripted,en,US,,2910.0,2155.0,"sibling relationship, yakuza, biotechnology, virtual reality, investigation",2020-02-27,TV-MA,tt2261227,Laeta Kalogridis,https://www.netflix.com/title/80097140
82452,Avatar the Last Airbender,2024-02-22,11.3985,7.8,1027,Returning Series,True,2,8,"Action & Adventure, Drama, Family, Sci-Fi & Fantasy",Scripted,en,US,,699.0,699.0,"saving the world, monk, child hero, reincarnation, based on cartoon",2024-02-22,TV-PG,tt9018736,Albert Kim,https://www.netflix.com/title/80237957
249551,Néro the Assassin,2025-10-08,11.3168,6.7,57,Returning Series,True,1,8,"Drama, Action & Adventure",Scripted,fr,FR,61.0,105.0,105.0,,2025-10-08,TV-MA,tt32400599,"Allan Mauduit, Jean-Patrick Benes, Martin Douaire",https://www.netflix.com/title/81436246
225647,Boots,2025-10-09,11.2505,7.861,147,Canceled,False,1,8,"Comedy, Drama, War & Politics",Scripted,en,US,,104.0,104.0,"based on novel or book, homophobia, affectation, marine corps, bullying",2025-10-09,TV-MA,tt27987047,Andy Parker,https://www.netflix.com/title/81427990
34415,The Killing,2011-04-03,11.148,7.845,833,Ended,False,4,44,"Drama, Crime, Mystery",Scripted,en,US,,5407.0,4191.0,"detective, child murder, mayor, seattle, washington, female protagonist",2014-08-01,TV-MA,tt1637727,Veena Sud,http://investigation.discovery.com/tv-schedules/series.html?paid=141.15378.125660.36373.1
289485,WWE: Unreal,2025-07-29,11.123,7.8,25,Returning Series,True,2,10,Documentary,Documentary,en,US,60.0,176.0,176.0,"behind the scenes, world wrestling entertainment (wwe), professional wrestling",2025-07-29,TV-MA,tt36614693,Erik Powers,https://www.netflix.com/title/81928921
87083,Formula 1: Drive to Survive,2019-03-08,11.1112,8.2,581,Returning Series,True,7,70,Documentary,Documentary,en,GB,,2511.0,320.0,"car race, speed, sports, based on true story, racing",2025-03-07,TV-MA,tt8289930,James Gay-Rees,https://netflix.com/title/80204890
259730,The Accident,2024-08-21,11.108,7.27,137,Returning Series,True,2,16,Drama,Scripted,es,MX,,518.0,42.0,,2025-12-10,TV-MA,tt30068042,Leonardo Padrón,https://www.netflix.com/title/81659092
80623,BAKI,2018-06-26,11.0179,8.094,1354,Ended,False,2,39,"Animation, Action & Adventure, Crime, Drama",Scripted,ja,JP,24.0,2766.0,2057.0,"martial arts, fight, based on manga, underground fighting, warrior",2020-06-04,TV-MA,tt6357658,,http://baki-anime.jp
93741,Jurassic World Camp Cretaceous,2020-09-18,11.012,8.018,1888,Ended,False,5,49,"Animation, Kids, Action & Adventure, Family",Scripted,en,US,24.0,1951.0,1280.0,"tyrannosaurus rex, giant monster, dinosaur, lgbt, based on movie",2022-07-21,TV-PG,tt10436228,Zack Stentz,https://www.netflix.com/title/81009646
244447,The Hunting Wives,2025-07-21,11.0001,6.7,59,Returning Series,True,1,8,"Drama, Mystery",Scripted,en,US,,184.0,184.0,"based on novel or book, socialite, east texas, absurd",2025-07-21,TV-MA,tt31038430,Rebecca Perry Cutter,https://www.netflix.com/title/82013700
90937,BEASTARS,2019-10-10,10.9659,8.4,1251,Returning Series,True,3,36,"Animation, Drama, Mystery, Crime",Scripted,ja,JP,23.0,2295.0,412.0,"black market, based on comic, romance, slice of life, survival",2024-12-05,TV-MA,tt11043632,,https://bst-animation.com
129600,Baki Hanma,2021-09-30,10.8402,8.1,536,Ended,False,2,39,"Animation, Action & Adventure, Sci-Fi & Fantasy",Scripted,ja,JP,24.0,1574.0,881.0,"fight, based on manga, anime, original net animation (ona)",2023-08-24,TV-MA,tt13357140,Toshiki Hirano,https://baki-anime.jp/
105214,Dark Desire,2020-07-15,10.8224,7.31,4256,Ended,False,2,33,"Mystery, Drama",Scripted,es,MX,35.0,2016.0,1449.0,"infidelity, cheating, seduction, friendship, murder",2022-02-02,TV-MA,tt12540080,Leticia López Margalli,https://www.netflix.com/title/81090319
241138,Rising Impact,2024-06-22,10.7528,8.605,38,Ended,False,2,26,"Animation, Comedy, Drama",Scripted,ja,JP,,578.0,533.0,"underdog, golf, sports, based on manga, sport competition",2024-08-06,TV-PG,tt30400535,,https://www.netflix.com/title/81563026
111474,Gabby's Dollhouse,2021-01-05,10.7106,7.9,87,Returning Series,True,12,81,"Kids, Comedy, Animation",Scripted,en,US,24.0,1842.0,65.0,"educational, kids, explore, disgusted",2025-11-17,TV-Y,tt9165438,"Traci Paige Johnson, Jennifer Twomey",https://www.netflix.com/title/81009946
274979,The Crystal Cuckoo,2025-11-14,10.6744,6.544,57,Ended,False,1,6,"Drama, Crime, Mystery",Miniseries,es,ES,,68.0,68.0,"miniseries, depressed",2025-11-14,TV-MA,tt34231642,"Javier Castillo, Jesús Mesas Silva, Javier Andrés Roig",https://www.netflix.com/title/81681083
103768,Sweet Tooth,2021-06-04,10.6729,7.782,1557,Ended,False,3,24,"Drama, Sci-Fi & Fantasy",Scripted,en,US,,1692.0,594.0,"cataclysm, post-apocalyptic future, deer, hybrid, based on comic",2024-06-06,TV-14,tt12809988,Jim Mickle,https://www.netflix.com/title/81221380
228689,"Genie, Make a Wish",2025-10-03,10.6444,7.506,86,Ended,False,1,13,"Sci-Fi & Fantasy, Comedy, Drama",Scripted,ko,KR,58.0,110.0,110.0,"wish, romcom, romance, wish fulfillment, genie",2025-10-03,TV-MA,tt32409807,"Kim Eun-sook, Lee Byeong-heon",https://www.netflix.com/title/81748484
46504,MeatEater,2012-01-01,10.6081,8.1,14,Returning Series,True,13,143,Documentary,Documentary,en,US,22.0,5134.0,832.0,"cooking, hunting, hunt, meateater",2023-10-12,TV-14,tt2169245,,https://www.themeateater.com/shows/meateater
217837,Zomvivor,2025-10-31,10.52,7.5,12,Ended,False,1,7,"Drama, Sci-Fi & Fantasy, Action & Adventure",Miniseries,th,TH,,82.0,82.0,"zombie apocalypse, virus, nervous, grim, ensemble cast",2025-10-31,TV-MA,tt26006612,,https://www.netflix.com/title/82132596
2328,Power Rangers,1993-08-28,10.5193,7.087,821,Ended,False,30,973,"Action & Adventure, Sci-Fi & Fantasy, Kids",Scripted,en,US,24.0,11834.0,845.0,"martial arts, superhero, mecha, giant robot, giant monster",2023-09-29,TV-Y7,tt0106064,Haim Saban,http://www.powerrangers.com
278009,Old Money,2025-10-10,10.4879,5.717,23,Returning Series,True,1,8,Drama,Scripted,tr,TR,42.0,103.0,103.0,"wealthy, bold",2025-10-10,,tt34692051,Meriç Acemi,https://www.netflix.com/title/81766357
71225,Cable Girls,2017-04-28,10.4173,7.783,488,Ended,False,5,42,Drama,Scripted,es,ES,50.0,3190.0,2028.0,"work, female friendship, telephone, 1920s, workplace romance",2020-07-03,TV-MA,tt5674718,"Gema R. Neira, Ramón Campos, Teresa Fernández-Valdés",https://www.netflix.com/title/80100929
310070,Defying Destiny,2026-01-05,10.4105,8.0,11,Returning Series,True,1,64,Drama,Scripted,es,CO,,16.0,16.0,,2026-01-05,,tt39246124,,https://www.netflix.com/title/81710012
110356,My Name,2021-10-15,10.3879,8.228,1010,Ended,False,1,8,"Crime, Drama, Mystery",Miniseries,ko,KR,50.0,1559.0,1559.0,"undercover, fight, police, truth, revenge",2021-10-15,TV-MA,tt12940504,"Kim Jin-min, Kim Ba-da",https://www.netflix.com/title/81011211
61664,Sense8,2015-06-05,10.3464,7.7,1782,Ended,False,2,24,"Sci-Fi & Fantasy, Drama",Scripted,en,US,,3883.0,2784.0,"sexuality, identity, telepathy, secret agent, supernatural",2018-06-08,TV-MA,tt2431438,"J. Michael Straczynski, Lana Wachowski, Lilly Wachowski",http://www.netflix.com/title/80025744
69061,The OA,2016-12-16,10.2604,7.505,1304,Canceled,False,2,16,"Sci-Fi & Fantasy, Mystery, Drama",Scripted,en,US,,3323.0,2497.0,"alternate dimension, surrealism, disappearance, blind, dimensional travel",2019-03-22,TV-MA,tt4635282,"Brit Marling, Zal Batmanglij",https://www.netflix.com/title/80044950
155292,Scott Pilgrim Takes Off,2023-11-17,10.2189,7.988,372,Ended,False,1,8,"Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",Scripted,en,"JP, GB, US",,796.0,796.0,"martial arts, ex-girlfriend, bisexuality, toronto, canada, time travel",2023-11-17,TV-MA,tt16969708,"Bryan Lee O'Malley, BenDavid Grabinski",https://www.netflix.com/title/81153115
61671,Unbreakable Kimmy Schmidt,2015-03-06,10.1923,7.133,597,Ended,False,4,51,Comedy,Scripted,en,US,30.0,3974.0,2553.0,"new york city, cult, fish out of water, new home, lgbt",2019-01-25,TV-14,tt3339966,"Robert Carlock, Tina Fey",https://www.netflix.com/title/80025384
202783,A Killer Paradox,2024-02-09,10.1853,7.397,170,Ended,False,1,8,"Crime, Comedy, Mystery, Drama",Miniseries,ko,KR,,712.0,712.0,"detective, hacker, ex-cop, serial killer, young adult",2024-02-09,TV-MA,tt28642796,"Lee Chang-hee, Kim Da-min",https://www.netflix.com/title/81607354
290276,Unspeakable Sins,2025-07-30,10.0923,7.4,47,Ended,False,1,18,Drama,Scripted,es,MX,,175.0,175.0,,2025-07-30,TV-MA,tt37504309,"Leticia López Margalli, Guillermo Ríos",https://www.netflix.com/title/81728308
64783,Dawn of the Croods,2015-12-24,10.0387,7.4,96,Ended,False,4,89,"Animation, Family, Kids, Comedy, Action & Adventure",Scripted,en,US,23.0,3681.0,3120.0,"family relationships, prehistory, based on movie, ancient times",2017-07-07,TV-Y7,tt5193172,Brendan Hay,https://www.netflix.com/title/80049870
88324,Virgin River,2019-12-06,9.8547,7.92,569,Returning Series,True,7,65,Drama,Scripted,en,US,,2238.0,398.0,"california, based on novel or book, small town, friendship, love",2024-12-19,TV-14,tt9077530,Sue Tenney,https://www.netflix.com/title/80240027
204082,Squid Game: The Challenge,2023-11-22,9.8424,6.455,609,Returning Series,True,2,19,Reality,Reality,en,GB,,791.0,63.0,"reality competition, based on tv series",2025-11-19,TV-14,tt28104766,,https://www.netflix.com/title/81615540
209110,The Price of Confession,2025-12-05,9.8384,7.882,38,Ended,False,1,12,"Mystery, Drama",Scripted,ko,KR,,47.0,47.0,"mind game, thriller",2025-12-05,TV-MA,tt37218592,"Kwon Jong-kwan, Lee Jung-hyo",https://www.netflix.com/title/81757813
38472,Marvel's Jessica Jones,2015-11-20,9.726,7.479,2518,Ended,False,3,39,"Sci-Fi & Fantasy, Drama",Scripted,en,US,,3715.0,2413.0,"mind control, superhero, based on comic, female protagonist, super power",2019-06-14,TV-MA,tt2357547,Melissa Rosenberg,https://www.disneyplus.com/series/jessica-jones/4LX4rNmINp5y
297464,The Guest,2025-09-24,9.7062,7.875,32,Returning Series,True,1,20,Drama,Scripted,es,CO,,119.0,119.0,psychological thriller,2025-09-24,,tt37065878,,https://www.netflix.com/title/81733765
91997,PLUTO,2023-10-26,9.6515,7.9,218,Ended,False,1,8,"Animation, Sci-Fi & Fantasy, Mystery, Crime",Miniseries,ja,JP,,818.0,818.0,"artificial intelligence (a.i.), android, futuristic, mecha, based on manga",2023-10-26,TV-14,tt26737616,,https://pluto-anime.com
105248,Cyberpunk: Edgerunners,2022-09-13,9.6479,8.481,1674,Returning Series,True,2,11,"Animation, Action & Adventure, Drama, Sci-Fi & Fantasy",Scripted,ja,JP,25.0,1226.0,1226.0,"technology, mercenary, dystopia, anthology, conspiracy",2022-09-13,TV-MA,tt12590266,Rafał Jaki,https://www.cyberpunk.net/en/edgerunners
210916,The Recruit,2022-12-16,9.5409,7.451,431,Canceled,False,2,14,"Drama, Crime, Action & Adventure",Scripted,en,US,,1132.0,356.0,"central intelligence agency (cia), lawyer",2025-01-30,TV-MA,tt16030542,Alexi Hawley,https://www.netflix.com/title/81396545
227975,Fatal Seduction,2023-07-07,9.4143,6.6,84,Returning Series,True,3,24,"Mystery, Crime, Drama",Scripted,en,ZA,30.0,929.0,159.0,"erotic, wife cheating on husband",2025-08-15,TV-MA,tt27951663,Steven Pillemer,https://www.netflix.com/title/81553437
246246,Beauty in Black,2024-10-24,9.3492,7.5,98,Returning Series,True,2,24,Drama,Scripted,en,US,,454.0,132.0,"business, entrepreneur, sex work",2025-09-11,TV-MA,tt31260386,Tyler Perry,https://www.netflix.com/title/81764523
293613,Physical: Asia,2025-10-28,9.2129,7.359,32,Returning Series,True,1,12,Reality,Reality,ko,KR,,85.0,64.0,,2025-11-18,TV-14,tt35664835,Jang Ho-gi,https://www.netflix.com/title/82006516
302723,Just Alice,2025-11-05,9.1731,7.259,27,Ended,False,1,19,"Drama, Comedy, Soap",Miniseries,es,CO,40.0,77.0,77.0,"forbidden love, marriage, dramedy, romantic dramedy",2025-11-05,,tt37762739,,https://www.netflix.com/title/81704482
157065,The Fall of the House of Usher,2023-10-12,9.1489,7.551,739,Ended,False,1,8,"Mystery, Drama",Miniseries,en,US,,832.0,832.0,"insanity, haunting, miniseries, mansion, gothic horror",2023-10-12,TV-MA,tt15567174,Mike Flanagan,https://www.netflix.com/title/81414665
3796,Trailer Park Boys,2001-04-22,9.1429,7.708,295,Ended,False,12,105,Comedy,Scripted,en,CA,26.0,9040.0,2854.0,"trailer park, canada, white trash, dark comedy, marijuana",2018-03-30,TV-MA,tt0290988,Mike Clattenburg,http://www.trailerparkboys.com
99353,Love Is Blind,2020-02-13,9.1303,6.2,98,Returning Series,True,10,123,Reality,Reality,en,US,,2169.0,84.0,"blind date, engagement, single, love, wedding",2025-10-29,TV-MA,tt11704040,Chris Coelen,https://www.netflix.com/title/80996601
66488,Chelsea,2016-05-11,9.1218,5.1,76,Canceled,False,2,120,"Talk, Comedy",Talk Show,en,US,45.0,3542.0,2959.0,adult humor,2017-12-15,TV-MA,tt5672036,,https://www.netflix.com/title/80049872
146176,Berlin,2023-12-29,9.0948,7.55,604,Ended,False,1,8,"Drama, Action & Adventure, Crime",Scripted,es,ES,,754.0,754.0,"prequel, gang, spin off, jewelry heist, criminals",2023-12-29,TV-MA,tt16288804,"Álex Pina, Esther Martínez Lobato",https://www.netflix.com/title/81586657
195339,Pantheon,2022-09-01,9.0943,8.0,213,Canceled,False,2,16,"Animation, Sci-Fi & Fantasy",Scripted,en,US,,1238.0,334.0,"artificial intelligence (a.i.), virtual reality, conspiracy, inspirational, bold",2025-02-21,TV-14,tt11680642,Craig Silverstein,https://www.netflix.com/title/81937398
230003,The Cage,2024-11-08,9.0904,6.872,98,Returning Series,True,2,5,"Action & Adventure, Drama",Scripted,fr,FR,,439.0,439.0,"action, sport",2024-11-08,TV-MA,tt28288478,"Franck Gastambide, Sylvain Caron",https://www.netflix.com/title/81522570
87093,Family Reunion,2019-07-10,9.0842,8.042,106,Ended,False,3,44,Comedy,Scripted,en,US,30.0,2387.0,1182.0,"seattle, washington, georgia, family, family reunion, sitcom",2022-10-27,TV-PG,tt9153270,Meg DeLoatch,https://www.netflix.com/title/80234451
156888,Mask Girl,2023-08-18,9.0825,7.4,172,Ended,False,1,7,"Drama, Comedy, Mystery, Crime",Miniseries,ko,KR,,887.0,887.0,"insecure woman, streamer, based on webcomic or webtoon",2023-08-18,TV-MA,tt26258200,Kim Yong-hoon,https://www.netflix.com/title/81516491
68267,Trollhunters: Tales of Arcadia,2016-12-23,9.0778,8.45,1125,Ended,False,3,52,"Family, Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",Scripted,en,US,24.0,3316.0,2798.0,tales of arcadia,2018-05-25,TV-Y7,tt1734135,Guillermo del Toro,https://www.netflix.com/title/80075820
63623,Fuller House,2016-02-26,9.0624,7.399,568,Ended,False,5,75,"Family, Comedy",Scripted,en,US,30.0,3617.0,2059.0,"sibling relationship, san francisco, california, friends, family, cliché",2020-06-02,TV-Y7,tt3986586,Jeff Franklin,https://www.netflix.com/title/80051137
106393,Star Trek: Prodigy,2021-10-28,9.0458,7.3,177,Canceled,False,2,39,"Animation, Sci-Fi & Fantasy, Kids",Scripted,en,US,,1546.0,569.0,"space travel, alien, based on tv series",2024-07-01,TV-Y7,tt9795876,"Dan Hageman, Kevin Hageman",https://www.netflix.com/title/81725736
65784,Slasher,2016-03-04,8.9677,6.721,332,Ended,False,3,24,"Mystery, Crime, Drama",Scripted,en,US,45.0,3610.0,2435.0,"anthology, murder, serial killer, deadly sins, horror anthology",2019-05-23,TV-MA,tt4667888,Aaron Martin,https://www.netflix.com/title/80105452
96160,My Holo Love,2020-02-07,8.9602,8.5,875,Ended,False,1,12,"Drama, Sci-Fi & Fantasy",Scripted,ko,KR,57.0,2175.0,2175.0,"artificial intelligence (a.i.), hologram, love, romance, information technology",2020-02-07,,tt11058644,"Lee Sang-yeop, Ryu Yong-jae",https://www.netflix.com/title/81008021
258462,In the Mud,2025-08-14,8.939,7.5,79,Returning Series,True,1,8,"Crime, Drama",Scripted,es,"US, AR",,160.0,160.0,"prison, spin off, inmate, women in prison, amused",2025-08-14,TV-MA,tt32874331,Sebastián Ortega,https://www.netflix.com/title/81689277
111743,Love & Anarchy,2020-11-04,8.9136,7.079,229,Ended,False,2,16,"Comedy, Drama",Scripted,sv,SE,29.0,1904.0,1315.0,"stockholm, sweden, business consultant, publishing house, age-gap relationship, affair",2022-06-16,TV-MA,tt10888876,Lisa Langseth,https://www.netflix.com/title/81069541
230448,Mr. Plankton,2024-11-08,8.895,8.152,105,Ended,False,1,10,"Comedy, Drama",Miniseries,ko,KR,,439.0,439.0,"kidnapping, chase, terminal illness, romcom, romance",2024-11-08,TV-MA,tt27539317,"Hong Jong-chan, Jo Yong",https://www.netflix.com/title/81506124
248852,UNTAMED,2025-07-17,8.8666,7.318,321,Returning Series,True,1,6,"Mystery, Drama",Scripted,en,US,,188.0,188.0,"wilderness, investigation, national park, yosemite, murder",2025-07-17,TV-MA,tt31710822,"Mark L. Smith, Elle Smith",https://www.netflix.com/title/81575641
245703,Dept. Q,2025-05-29,8.8496,8.0,327,Returning Series,True,2,9,"Drama, Crime, Mystery",Scripted,en,"GB, US",,237.0,237.0,"detective, based on novel or book, edinburgh, scotland, questioning, grim",2025-05-29,TV-MA,tt27995114,"Scott Frank, Chandni Lakhani",https://www.netflix.com/title/81487660
66558,Voltron: Legendary Defender,2016-06-10,8.8134,7.2,139,Ended,False,8,76,"Action & Adventure, Animation, Sci-Fi & Fantasy, Kids",Scripted,en,US,,3512.0,2595.0,"alien, mecha, based on cartoon, robot, super robot",2018-12-14,TV-Y7,tt5580664,,https://www.netflix.com/title/80075595
93544,Top Boy,2019-09-13,8.8117,8.089,146,Ended,False,3,24,"Crime, Drama, Action & Adventure",Scripted,en,GB,,2322.0,867.0,"london, england, loyalty, drug dealer, despair, gangster",2023-09-07,TV-MA,,Ronan Bennett,https://www.netflix.com/title/80217669
221300,FUBAR,2023-05-25,8.8036,6.617,497,Canceled,False,2,16,"Action & Adventure, Drama, Comedy",Scripted,en,US,,972.0,223.0,"spy, central intelligence agency (cia), father daughter relationship, amused, excited",2025-06-12,TV-MA,tt13064902,Nick Santora,https://www.netflix.com/title/81397077
80169,The House of Flowers,2018-08-10,8.8033,7.752,905,Ended,False,3,33,"Drama, Comedy",Scripted,es,MX,,2721.0,2099.0,"family business , dysfunctional family, family relationships, sibling rivalry, transgender",2020-04-23,TV-MA,tt8387348,Manolo Caro,https://www.netflix.com/title/80160935
282440,Rulers of Fortune,2025-10-29,8.7914,7.486,35,Returning Series,True,1,8,"Crime, Drama",Scripted,pt,BR,,84.0,84.0,life of crime,2025-10-29,TV-MA,tt38091266,Heitor Dhalia,https://www.netflix.com/title/81711042
72844,The Haunting of Hill House,2018-10-12,8.7663,8.107,2588,Ended,False,1,10,"Mystery, Drama",Miniseries,en,US,,2658.0,2658.0,"sibling relationship, based on novel or book, haunted house, supernatural, family relationships",2018-10-12,TV-MA,tt6763664,Mike Flanagan,https://www.netflix.com/title/80189221
215866,American Primeval,2025-01-09,8.7576,7.667,402,Ended,False,1,6,"Western, Drama, Action & Adventure",Miniseries,en,US,,377.0,377.0,"bounty hunter, wyoming, usa, utah, survival, miniseries",2025-01-09,TV-MA,tt24069848,Mark L. Smith,https://www.netflix.com/title/81457507
255859,Wayward,2025-09-25,8.7342,6.332,122,Ended,False,1,8,"Drama, Mystery",Miniseries,en,CA,44.0,118.0,118.0,"small town, commune, group therapy, hallucination, cult",2025-09-25,TV-MA,tt27427326,Mae Martin,https://www.netflix.com/title/81236299
220801,Fool Me Once,2024-01-01,8.7308,7.137,424,Ended,False,1,8,"Drama, Crime, Mystery",Miniseries,en,GB,,751.0,751.0,"based on novel or book, conspiracy, miniseries, murder investigation, mystery",2024-01-01,TV-MA,tt5611024,,https://www.netflix.com/title/81588093
81357,Dead to Me,2019-05-03,8.6543,7.297,585,Ended,False,3,30,"Drama, Comedy, Crime",Scripted,en,US,,2455.0,1161.0,"widow, female friendship, friendship, hit-and-run, murder",2022-11-17,TV-MA,tt8064302,Liz Feldman,https://www.netflix.com/title/80219707
42295,Hemlock Grove,2013-04-19,8.6158,7.092,547,Ended,False,3,33,"Mystery, Drama",Scripted,en,US,55.0,4660.0,3743.0,"gypsy, fortune teller, based on novel or book, pennsylvania, usa, mad scientist",2015-10-23,TV-MA,tt2309295,Brian McGreevy,https://www.netflix.com/title/70242310
62126,Marvel's Luke Cage,2016-09-30,8.6037,6.925,1941,Canceled,False,2,26,"Drama, Sci-Fi & Fantasy, Action & Adventure, Crime",Scripted,en,US,53.0,3400.0,2770.0,"new york city, superhero, based on comic, hero for hire, marvel cinematic universe (mcu)",2018-06-22,TV-MA,tt3322314,Cheo Hodari Coker,https://www.disneyplus.com/series/luke-cage/1L458elR85KN
261145,The Amazing Digital Circus,2023-10-13,8.6008,8.435,138,Returning Series,True,1,8,"Animation, Comedy, Mystery, Sci-Fi & Fantasy, Action & Adventure",Scripted,en,AU,26.0,831.0,40.0,"artificial intelligence (a.i.), dark comedy, existentialism, frantic, complex",2025-12-12,TV-PG,tt27610198,Gooseworx,https://www.glitchprod.com/digital-circus
246485,The Dead Girls,2025-09-10,8.5859,7.2,63,Ended,False,1,6,"Drama, Crime",Miniseries,es,MX,70.0,133.0,133.0,"based on novel or book, miniseries",2025-09-10,,tt31219594,Luis Estrada,https://www.netflix.com/title/81676312
236385,T・P BON,2024-05-02,8.5774,7.3,20,Ended,False,2,24,"Animation, Action & Adventure, Drama, Sci-Fi & Fantasy",Scripted,ja,JP,,629.0,553.0,"secret organization, time travel, based on manga, schoolboy, alternate timeline",2024-07-17,TV-MA,tt29402539,,https://www.netflix.com/title/81497635
